,energy_pred
1853,3705.7053
1854,6.8008814
1855,20.053188
1856,71.65699
1857,955.7997
1858,294.46503
1859,131.6326
1860,18.77011
1861,175.4006
1862,467.64227
1863,6.0083103
1864,92.77666
1865,22.361574
1866,439.66403
1867,313.08307
1868,7.897103
1869,34.694214
1870,13.367762
1871,52.727283
1872,58.591957
1873,5.0437307
1874,4051.1328
1875,392.1543
1876,38.737316
1877,1358.6334
1878,3546.498
1879,8.8457775
1880,250.62427
1881,53.068623
1882,562.39813
1883,693.7304
1884,332.28513
1885,2931.4712
1886,251.10884
1887,961.1947
1888,382.10065
1889,198.00728
1890,639.3904
1891,4942.319
1892,237.33115
1893,127.233826
1894,4002.4407
1895,637.57
1896,6.3894796
1897,30.946829
1898,44.65901
1899,489.31525
1900,306.47495
1901,110.93648
1902,401.32147
1903,1484.9126
1904,412.06525
1905,6.040817
1906,23.820154
1907,399.23315
1908,334.547
1909,534.2613
1910,3018.7954
1911,23.667929
1912,11.833233
1913,294.62817
1914,18.440296
1915,69.74049
1916,7.123218
1917,256.92953
1918,186.99596
1919,70.89422
1920,366.72714
1921,40.811947
1922,305.09174
1923,460.2171
1924,22.891321
1925,22.796976
1926,85.86251
1927,25.837645
1928,61.46481
1929,500.77512
1930,176.90573
1931,91.12804
1932,5.1888103
1933,484.0321
1934,143.6102
1935,114.8384
1936,432.97507
1937,445.36444
1938,179.9376
1939,65.795395
1940,47.171085
1941,481.74985
1942,732.97955
1943,95.332886
1944,188.13037
1945,5.034314
1946,9.331888
1947,29.799551
1948,24.853138
1949,8.724331
1950,74.475105
1951,2715.442
1952,609.00604
1953,498.74042
1954,1463.2778
1955,110.06852
1956,253.0504
1957,63.26825
1958,51.688007
1959,78.80402
1960,46.645668
1961,281.043
1962,54.675625
1963,178.23143
1964,131.29988
1965,14.286342
1966,14.420916
1967,311.81638
1968,144.77277
1969,259.5687
1970,700.9578
1971,725.2387
1972,269.41052
1973,1299.0061
1974,111.76612
1975,35.75981
1976,176.46257
1977,56.137882
1978,10.478235
1979,644.226
1980,323.151
1981,262.91232
1982,23.77144
1983,31.69637
1984,49.6343
1985,91.91825
1986,27.156567
1987,233.09044
1988,139.68024
1989,157.41771
1990,19.496696
1991,31.892548
1992,15.238963
1993,241.35277
1994,854.0881
1995,33.34497
1996,27.278255
1997,328.08316
1998,391.27652
1999,208.8922
2000,1404.5894
2001,520.3468
2002,4095.2937
2003,161.62651
2004,10.041665
2005,29.304228
2006,332.64148
2007,38.2095
2008,1146.0381
2009,1853.7108
2010,17.37596
2011,528.7911
2012,410.82855
2013,15.018368
2014,1269.9902
2015,16.525915
2016,733.96124
2017,170.56146
2018,179.93149
2019,82.5966
2020,169.19801
2021,221.9956
2022,943.47894
2023,6.7819743
2024,347.0119
2025,118.94352
2026,135.4669
2027,16.252384
2028,3626.3267
2029,221.81418
2030,1666.6909
2031,26.100067
2032,332.9654
2033,328.78406
2034,64.826294
2035,119.51791
2036,34.34387
2037,36.536636
2038,108.448235
2039,149.37415
2040,52.836845
2041,486.9817
2042,566.22797
2043,4.5107923
2044,332.73047
2045,458.40286
2046,173.7944
2047,34.06041
2048,811.4752
2049,159.071
2050,235.18016
2051,550.9279
2052,773.6872
2053,12.509342
2054,292.69135
2055,249.00064
2056,192.01224
2057,118.27146
2058,205.55713
2059,6.420232
2060,86.40025
2061,108.41596
2062,959.858
2063,8643.099
2064,697.0544
2065,7.8889017
2066,104.4009
2067,86.745995
2068,1101.8259
2069,25.51928
2070,221.48018
2071,50.485004
2072,169.37006
2073,130.5736
2074,8.394456
2075,1880.9602
2076,139.78732
2077,1982.1519
2078,157.08664
2079,42.25741
2080,13.164362
2081,58.68769
2082,444.95068
2083,36.66235
2084,129.48705
2085,192.87117
2086,16.8544
2087,3.8519258
2088,245.04173
2089,148.18205
2090,856.2055
2091,6.5622363
2092,11.802469
2093,42.89996
2094,14.197487
2095,62.11272
2096,24.812279
2097,186.0414
2098,223.19954
2099,57.26341
2100,13.413144
2101,75.648636
2102,27.899765
2103,138.63852
2104,9.402978
2105,10.4606285
2106,4146.9326
2107,691.0047
2108,155.32562
2109,54.78428
2110,27.77198
2111,99.35458
2112,62.143826
2113,56.949883
2114,246.22841
2115,126.22815
2116,17.931211
2117,757.5057
2118,264.46387
2119,21.170343
2120,129.61578
2121,101.0432
2122,285.6484
2123,6.130175
2124,174.48882
2125,139.18135
2126,433.3723
2127,15.088815
2128,164.30621
2129,400.2832
2130,232.61917
2131,230.20776
2132,590.9183
2133,5.041042
2134,153.7759
2135,3861.8071
2136,148.57716
2137,216.27956
2138,101.16773
2139,43.757214
2140,18.289328
2141,6115.087
2142,33.63658
2143,34.616592
2144,10.189762
2145,1165.4004
2146,1102.178
2147,368.77682
2148,1467.663
2149,38.018703
2150,97.021645
2151,424.0325
2152,12.349159
2153,166.97783
2154,153.42746
2155,234.16847
2156,143.98593
2157,28.611677
2158,149.98157
2159,120.85777
2160,5.396168
2161,195.0849
2162,123.9357
2163,3019.7122
2164,18.106014
2165,350.74948
2166,129.93019
2167,103.005035
2168,115.24665
2169,426.43353
2170,20.23141
2171,27.763008
2172,278.03564
2173,61.08822
2174,100.6896
2175,798.1053
2176,142.86201
2177,30.396437
2178,132.90797
2179,556.8467
2180,139.59926
2181,25.883924
2182,103.4055
2183,100.67321
2184,791.24115
2185,57.0091
2186,46.752823
2187,135.31459
2188,7277.8
2189,41.664696
2190,8.778625
2191,22.840914
2192,165.10272
2193,626.0219
2194,249.24829
2195,230.44
2196,6.247404
2197,25.1326
2198,358.90997
2199,31.320192
2200,339.8059
2201,20.783562
2202,138.27852
2203,242.91963
2204,46.67456
2205,13.757076
2206,85.76846
2207,195.979
2208,6.653569
2209,148.4782
2210,129.45349
2211,279.11063
2212,9.005961
2213,681.13055
2214,19.845686
2215,342.34647
2216,24.64123
2217,1381.8206
2218,21.928461
2219,167.96263
2220,271.1757
2221,329.83456
2222,695.44006
2223,89.32991
2224,3926.5293
2225,173.64778
2226,63.805603
2227,140.11363
2228,12.07466
2229,119.813126
2230,15.74239
2231,38.584858
2232,6.169746
2233,1453.5752
2234,84.00268
2235,175.84204
2236,16.429222
2237,428.64008
2238,6.9075317
2239,5.3017836
2240,42.253155
2241,6.302769
2242,177.34344
2243,3365.963
2244,224.33292
2245,93.41648
2246,206.90196
2247,72.16716
2248,54.36651
2249,56.9401
2250,1257.2117
2251,87.321144
2252,670.6366
2253,355.55463
2254,212.97966
2255,147.12436
2256,1375.2098
2257,482.07495
2258,10.587467
2259,8.414582
2260,69.45158
2261,224.19559
2262,102.86745
2263,197.60536
2264,882.01874
2265,187.54007
2266,105.74646
2267,377.9296
2268,100.55337
2269,14.978337
2270,124.65738
2271,847.5868
2272,61.05187
2273,690.9036
2274,53.77696
2275,360.0641
2276,133.56227
2277,274.63254
2278,16.333403
2279,317.14465
2280,20.716255
2281,31.15635
2282,718.118
2283,56.353706
2284,5.4112315
2285,146.45221
2286,9.246165
2287,1799.5498
2288,8.781759
2289,435.18842
2290,506.7094
2291,4.0767093
2292,135.37079
2293,86.97667
2294,501.7168
2295,4810.414
2296,543.52454
2297,249.54314
2298,17.360197
2299,21.789593
2300,20.684824
2301,15.519969
2302,36.195946
2303,72.17346
2304,407.93158
2305,112.13504
2306,151.26328
2307,407.79642
2308,175.15662
2309,771.8365
2310,35.29936
2311,15.536014
2312,6.9833503
2313,207.0305
2314,136.30695
2315,188.49669
2316,23.32993
2317,188.3895
2318,29.28773
2319,32.67101
2320,89.55537
2321,1399.568
2322,16.787542
2323,1385.3396
2324,2159.9775
2325,166.33083
2326,50.369507
2327,138.07826
2328,78.68017
2329,761.01245
2330,23.766588
2331,4.517401
2332,63.510918
2333,474.98328
2334,152.36151
2335,72.75462
2336,2095.6094
2337,91.37104
2338,263.02036
2339,41.47812
2340,67.87925
2341,171.27625
2342,317.28625
2343,1120.6362
2344,8.006818
2345,1928.737
2346,165.59935
2347,224.87024
2348,229.2404
2349,275.40738
2350,433.6215
2351,125.64053
2352,180.08621
2353,890.07654
2354,88.8342
2355,58.542633
2356,2312.8047
2357,122.97124
2358,4.5979304
2359,70.78018
2360,223.01051
2361,241.67229
2362,35.796974
2363,59.151104
2364,457.90845
2365,87.05986
2366,16.719439
2367,125.49088
2368,124.26795
2369,22.527182
2370,271.81152
2371,58.855114
2372,35.945183
2373,271.31842
2374,727.78534
2375,792.77057
2376,491.78925
2377,122.841606
2378,625.4514
2379,71.53098
2380,17.354216
2381,738.0537
2382,162.55373
2383,478.41028
2384,11.109116
2385,634.90045
2386,60.127693
2387,7.3652816
2388,4.1465473
2389,457.63644
2390,265.11328
2391,301.7954
2392,434.89722
2393,124.16444
2394,735.8879
2395,982.7681
2396,104.73939
2397,259.09958
2398,135.3846
2399,13.209009
2400,17.00284
2401,11.65082
2402,44.339622
2403,414.99908
2404,292.87177
2405,258.3569
2406,102.83821
2407,1228.5549
2408,63.981052
2409,129.6659
2410,22.024984
2411,92.99584
2412,179.15553
2413,530.1131
2414,167.85785
2415,526.3507
2416,11.027228
2417,7.820031
2418,20.35992
2419,157.38823
2420,4143.0117
2421,35.051994
2422,77.96809
2423,41.065548
2424,586.7104
2425,102.331696
2426,110.20542
2427,122.3418
2428,8709.492
2429,98.124886
2430,160.1034
2431,110.30861
2432,62.372932
2433,796.898
2434,163.84537
2435,32.526062
2436,2558.876
2437,156.41173
2438,112.541084
2439,1895.5272
2440,426.034
2441,801.99884
2442,148.88405
2443,19.453138
2444,447.26028
2445,84.16393
2446,37.22553
2447,254.86067
2448,1193.8257
2449,61.175632
2450,11.930689
2451,162.69868
2452,285.7307
2453,90.00987
2454,89.30972
2455,55.781532
2456,150.94313
2457,138.37973
2458,152.19603
2459,6.0929174
2460,220.01123
2461,298.1147
2462,1242.7834
2463,912.45416
2464,13.416671
2465,54.47456
2466,148.57475
2467,297.807
2468,53.697975
2469,1251.4666
2470,4.8150425
2471,28.165167
2472,179.3151
2473,23.417961
2474,7.5343094
2475,8.308726
2476,54.11163
2477,32.02433
2478,75.91155
2479,25.88341
2480,42.027416
2481,67.74141
2482,257.287
2483,376.11264
2484,12.505735
2485,74.35344
2486,17.67237
2487,100.41501
2488,1479.6025
2489,114.26563
2490,5.0938606
2491,7.046835
2492,524.6113
2493,33.566666
2494,522.9084
2495,204.05338
2496,28.19191
2497,211.40852
2498,4467.8843
2499,12.959294
2500,4485.96
2501,536.18365
2502,217.95036
2503,53.68805
2504,859.79205
2505,19.681051
2506,483.0636
2507,232.59607
2508,65.608444
2509,172.1791
2510,16.98415
2511,62.639465
2512,33.16227
2513,5.0257144
2514,18.050272
2515,104.23883
2516,229.95522
2517,1020.86847
2518,10.154757
2519,138.61887
2520,223.02728
2521,116.215866
2522,5.249952
2523,63.83908
2524,860.8294
2525,840.51666
2526,45.869022
2527,611.8284
2528,93.58287
2529,105.33582
2530,17.481676
2531,114.27277
2532,242.10153
2533,215.06941
2534,63.96245
2535,6.095784
2536,152.60852
2537,225.81093
2538,86.23569
2539,33.769566
2540,25.072262
2541,20.6732
2542,4.924386
2543,9.042925
2544,17.942352
2545,64.83909
2546,125.5515
2547,68.9795
2548,19.493715
2549,747.83405
2550,393.3102
2551,37.813465
2552,162.17459
2553,1127.695
2554,101.445595
2555,68.35475
2556,120.45152
2557,191.6253
2558,71.175285
2559,38.961487
2560,63.798748
2561,235.35399
2562,64.950676
2563,38.686802
2564,76.48818
2565,190.75156
2566,272.07547
2567,91.08407
2568,513.9303
2569,162.47829
2570,10.163989
2571,299.71844
2572,180.94896
2573,55.55973
2574,58.786808
2575,354.8783
2576,95.87114
2577,42.541676
2578,205.38818
2579,23.283514
2580,1359.9437
2581,137.02213
2582,2006.1929
2583,246.32706
2584,104.914375
2585,25.961554
2586,196.82854
2587,404.83902
2588,153.02032
2589,62.84729
2590,6.3713226
2591,304.05554
2592,100.1695
2593,339.3212
2594,4.3488307
2595,3982.2268
2596,162.97641
2597,101.447
2598,15.933234
2599,55.783443
2600,269.23215
2601,5.7193975
2602,63.15028
2603,82.41437
2604,25.192127
2605,230.5263
2606,528.2095
2607,7.456933
2608,33.08777
2609,254.10973
2610,539.1871
2611,5.584975
2612,47.388687
2613,166.53029
2614,136.64241
2615,1778.8629
2616,6647.2812
2617,190.34338
2618,27.646435
2619,651.93195
2620,174.13501
2621,5.273616
2622,123.064545
2623,142.18066
2624,47.787056
2625,205.58798
2626,34.389893
2627,946.2652
2628,7.640352
2629,44.974483
2630,241.37337
2631,417.48663
2632,678.6607
2633,10.31859
2634,190.14754
2635,106.292984
2636,723.56635
2637,6.9844513
2638,146.73198
2639,195.78235
2640,12.320476
2641,10.321471
2642,259.91995
2643,43.144806
2644,751.99493
2645,3120.3425
2646,41.90825
2647,1720.7047
2648,167.2314
2649,3172.1365
2650,18.526783
2651,116.47651
2652,28.87278
2653,223.01868
2654,272.56378
2655,1381.7998
2656,193.88838
2657,652.98956
2658,146.20578
2659,188.78398
2660,96.17348
2661,556.76
2662,636.77466
2663,1314.1661
2664,80.352745
2665,764.69934
2666,403.4395
2667,16.324919
2668,349.2948
2669,71.98104
2670,140.73866
2671,108.48243
2672,298.50027
2673,220.21866
2674,45.04611
2675,152.76553
2676,4.1183796
2677,576.3224
2678,270.4814
2679,192.25916
2680,444.59207
2681,469.03967
2682,1248.6553
2683,358.28543
2684,27.077559
2685,194.92683
2686,1198.344
2687,1040.673
2688,362.42795
2689,5.1194677
2690,35.532017
2691,468.87848
2692,179.3487
2693,4021.1465
2694,73.45313
2695,342.1817
2696,7.2313805
2697,12.630304
2698,184.08571
2699,47.684612
2700,70.99044
2701,223.94363
2702,301.91513
2703,339.95923
2704,961.1131
2705,2413.345
2706,25.939352
2707,17.76204
2708,9.535317
2709,325.96783
2710,221.3507
2711,4.7382445
2712,411.6952
2713,261.52994
2714,1280.3173
2715,90.41699
2716,358.55792
2717,15.430109
2718,89.1375
2719,182.85414
2720,124.44614
2721,95.44351
2722,6.8038726
2723,118.9045
2724,100.66562
2725,150.80779
2726,13.651433
2727,174.06837
2728,586.7182
2729,2423.6113
2730,1068.5552
2731,694.2116
2732,266.6641
2733,166.71432
2734,42.333076
2735,130.19885
2736,274.94193
2737,182.02455
2738,6.5173173
2739,43.197212
2740,161.00322
2741,141.54204
2742,300.64185
2743,250.6214
2744,80.28234
2745,28.166601
2746,1831.3828
2747,77.476364
2748,132.92838
2749,140.0343
2750,288.3213
2751,67.54598
2752,6.9430256
2753,187.88383
2754,333.2881
2755,1326.1792
2756,24.332724
2757,464.71628
2758,15.316186
2759,53.468674
2760,368.21005
2761,530.2658
2762,476.75464
2763,9.42356
2764,979.00665
2765,48.42352
2766,172.38554
2767,56.774975
2768,56.05704
2769,17.182571
2770,186.27177
2771,1013.6712
2772,19.297325
2773,575.7739
2774,70.9305
2775,74.095665
2776,60.283497
2777,1496.8657
2778,13.862707
2779,571.91254
2780,96.8523
2781,227.40599
2782,4.501346
2783,539.10754
2784,143.3408
2785,28.326445
2786,2308.263
2787,68.681595
2788,83.94277
2789,620.2107
2790,744.79486
2791,548.2121
2792,2587.6643
2793,220.63408
2794,172.73508
2795,28.356337
2796,5.953874
2797,861.26105
2798,86.03942
2799,1343.124
2800,137.25177
2801,132.93352
2802,2567.3335
2803,206.98534
2804,899.5068
2805,972.88025
2806,374.92102
2807,134.032
2808,16.382689
2809,150.32675
2810,34.01279
2811,589.07245
2812,71.78977
2813,1209.5763
2814,56.83245
2815,295.28506
2816,676.2938
2817,1235.268
2818,270.41138
2819,325.9802
2820,795.8942
2821,882.2509
2822,22.407207
2823,2109.477
2824,5.2400837
2825,268.16223
2826,613.2129
2827,342.18182
2828,368.4325
2829,304.51257
2830,96.742165
2831,314.01984
2832,260.99585
2833,599.852
2834,166.86954
2835,76.92356
2836,26.71942
2837,115.59267
2838,20.37221
2839,46.653355
2840,103.41811
2841,91.83238
2842,740.6064
2843,100.692566
2844,167.31726
2845,32.93694
2846,117.29795
2847,27.179565
2848,24.904272
2849,21.43296
2850,160.98888
2851,479.51257
2852,783.6274
2853,277.7326
2854,72.104004
2855,6.6715198
2856,63.14989
2857,90.55913
2858,236.59686
2859,8.259854
2860,67.04998
2861,334.93347
2862,720.67474
2863,45.805138
2864,136.65614
2865,4406.585
2866,210.1139
2867,19.525196
2868,279.242
2869,169.13718
2870,112.8482
2871,12.772471
2872,109.31642
2873,7.2451997
2874,283.27185
2875,5528.705
2876,22.86475
2877,179.14272
2878,179.90076
2879,1994.0594
2880,97.959915
2881,62.476673
2882,245.89882
2883,5.484221
2884,31.981491
2885,33.64483
2886,2329.8528
2887,1525.7808
2888,21.90278
2889,113.0048
2890,103.37133
2891,89.64666
2892,447.22095
2893,168.13574
2894,16.034132
2895,274.6865
2896,327.6828
2897,15.907298
2898,305.74927
2899,349.9345
2900,97.25005
2901,235.21385
2902,1095.2903
2903,381.28043
2904,17.020271
2905,50.59011
2906,33.914467
2907,5.437365
2908,32.846394
2909,4.366812
2910,219.82727
2911,384.40543
2912,250.33652
2913,93.11108
2914,27.52871
2915,57.146935
2916,1981.3643
2917,24.75977
2918,118.21718
2919,97.57761
2920,60.745907
2921,395.18118
2922,834.3027
2923,83.90582
2924,178.11708
2925,9.680885
2926,293.48972
2927,117.084206
2928,6.3608074
2929,125.083
2930,2126.4668
2931,958.55804
2932,22.88523
2933,158.91063
2934,18.273266
2935,166.65205
2936,95.04016
2937,98.779655
2938,122.17683
2939,77.40058
2940,11.328995
2941,44.37104
2942,141.78233
2943,190.57742
2944,612.6868
2945,152.46207
2946,21.750553
2947,50.132427
2948,9.11193
2949,68.65498
2950,6094.217
2951,1707.3529
2952,358.48407
2953,261.18372
2954,312.236
2955,6.4749384
2956,6.755403
2957,304.80975
2958,6392.2715
2959,4.7306037
2960,42.077446
2961,185.99516
2962,287.1043
2963,106.356026
2964,198.66042
2965,543.3506
2966,466.42047
2967,1240.8701
2968,1401.4036
2969,63.68278
2970,137.89223
2971,7.492952
2972,70.504395
2973,16.340435
2974,12.73255
2975,39.668995
2976,64.48737
2977,285.04318
2978,213.64401
2979,43.877884
2980,4.313403
2981,165.63692
2982,774.8581
2983,161.82854
2984,83.87538
2985,85.03094
2986,388.48492
2987,61.625126
2988,8.004753
2989,267.72217
2990,76.723595
2991,127.95085
2992,114.28256
2993,499.9834
2994,33.97603
2995,174.46867
2996,101.18298
2997,17.5267
2998,149.96564
2999,800.94635
3000,79.366875
3001,527.05597
3002,112.20521
3003,517.15234
3004,647.3279
3005,39.556843
3006,12.124788
3007,59.06929
3008,18.98593
3009,7.5050874
3010,89.59462
3011,19.851534
3012,119.62967
3013,123.101456
3014,19.251907
3015,174.54759
3016,8.606992
3017,272.00247
3018,496.55872
3019,2565.2742
3020,154.64893
3021,7.8599977
3022,19.844982
3023,5.4594088
3024,446.42532
3025,6364.4854
3026,65.95603
3027,618.80743
3028,73.04928
3029,275.12253
3030,944.753
3031,9.067435
3032,24.332397
3033,16.085253
3034,382.36432
3035,190.5686
3036,324.94534
3037,243.04716
3038,619.3431
3039,232.06415
3040,981.9319
3041,9.944388
3042,349.31915
3043,351.80835
3044,255.43129
3045,525.8761
3046,1213.9404
3047,62.65303
3048,71.34616
3049,1003.55426
3050,326.8364
3051,292.40067
3052,129.86656
3053,110.54269
3054,68.26583
3055,556.6224
3056,7.7035117
3057,879.72705
3058,84.792496
3059,280.72372
3060,1102.2546
3061,228.27121
3062,14.796814
3063,8.960786
3064,16.588974
3065,119.19101
3066,299.9254
3067,365.76266
3068,340.32446
3069,91.87846
3070,54.015663
3071,6.9412236
3072,221.45331
3073,130.2412
3074,41.855663
3075,80.74583
3076,66.39102
3077,6.1734185
3078,3783.6487
3079,115.6821
3080,784.7396
3081,906.18695
3082,417.65106
3083,4.7857075
3084,384.34094
3085,913.4045
3086,172.78473
3087,484.61346
3088,1369.4888
3089,74.589226
3090,1033.9167
3091,245.68965
3092,44.517975
3093,511.87756
3094,36.333107
3095,1213.7742
3096,1131.612
3097,174.60869
3098,128.65825
3099,48.25075
3100,33.839195
3101,266.70297
3102,5.710171
3103,5.722022
3104,128.71655
3105,17.590097
3106,57.589806
3107,130.53535
3108,72.48994
3109,109.52035
3110,10.147535
3111,244.85704
3112,142.49507
3113,65.25624
3114,16.037361
3115,1163.5448
3116,17.310614
3117,198.6862
3118,971.78326
3119,162.75
3120,29.32948
3121,104.49643
3122,120.02778
3123,53.880924
3124,4.865539
3125,110.99264
3126,19.719812
3127,14.907784
3128,340.48123
3129,172.2999
3130,200.5886
3131,130.29425
3132,118.84002
3133,3.6294284
3134,1082.4384
3135,17.691877
3136,549.4135
3137,611.12976
3138,329.45938
3139,6036.8467
3140,2861.8162
3141,4.8361187
3142,67.36951
3143,1814.3052
3144,645.899
3145,5270.928
3146,155.63434
3147,23.651674
